square_footage,num_bedrooms,location,price
1643,1,San Francisco,320756
1373,1,Chicago,224032
918,2,San Francisco,198563
1445,2,Los Angeles,273734
2278,3,New York,496889
2873,3,Los Angeles,623989
2313,1,Boston,384974
2831,1,Miami,474080
1831,4,San Francisco,491654
1768,1,Austin,274332
2810,3,New York,556586
2339,2,Boston,415312
2996,3,Los Angeles,595749
2311,4,Houston,518973
1848,4,Miami,445367
1454,2,Seattle,278167
2754,3,Dallas,568882
1354,4,Chicago,415087
1224,3,Houston,286826
1092,4,San Francisco,391256
2008,2,New York,376761
1230,4,New York,371238
1116,3,Dallas,343194
1197,3,New York,311205
2147,4,Austin,490904
2388,1,San Francisco,413246
1395,2,Los Angeles,307925
2923,2,New York,574164
2743,4,New York,646261
1715,4,Los Angeles,482661
2055,1,Los Angeles,352383
1775,2,Boston,352165
1875,1,Miami,344638
2044,2,Miami,434389
2251,4,Miami,516387
1966,2,Dallas,352801
2828,2,New York,557294
1162,2,Dallas,309169
1033,1,Houston,164951
2531,1,Miami,470198
826,2,New York,268897
2294,3,Boston,475911
892,1,Dallas,232338
1108,4,Los Angeles,412146
851,4,Dallas,337139
1118,2,New York,255596
2792,4,Dallas,663934
980,1,Chicago,207919
2392,3,Los Angeles,499727
1446,3,Seattle,415430
2761,3,Boston,610134
2083,4,Houston,494780
2824,2,Los Angeles,545296
1135,4,Miami,363820
2376,2,Austin,433251
2325,3,San Francisco,469935
1789,1,New York,343893
2078,4,Chicago,532593
1313,1,San Francisco,253650
2829,3,Miami,607680
1041,2,Houston,276450
2996,1,Los Angeles,529525
2533,4,Dallas,590673
1467,1,Los Angeles,230087
1393,1,Los Angeles,243055
2978,4,Miami,602120
1055,2,Miami,290287
2302,4,Seattle,505079
1360,3,Austin,315444
2910,2,San Francisco,577154
2134,1,Dallas,387162
1206,4,Dallas,375427
2660,3,Seattle,571623
2862,4,Miami,588093
2510,2,Boston,462882
1058,3,Austin,260849
1522,1,Seattle,313521
2082,2,Dallas,403647
1413,3,Los Angeles,364782
2494,2,Austin,515814
2778,1,Boston,496251
1612,3,Miami,361466
2586,4,Seattle,540596
1130,4,Miami,351673
2016,1,Seattle,315026
2344,3,Dallas,498887
2197,1,Boston,382853
1186,1,Seattle,258750
2318,2,Dallas,442493
2617,4,Seattle,642159
2617,1,Miami,423841
2614,2,Los Angeles,488307
2315,1,Dallas,380734
2040,1,Chicago,393765
1119,1,Chicago,173608
1198,4,Austin,394195
2714,3,Austin,539351
904,4,Los Angeles,338407
1495,2,New York,371619
1129,3,Chicago,346069
1459,2,New York,349466
1620,1,Los Angeles,294774
2772,3,Boston,590415
2593,2,Chicago,525212
1261,1,Miami,240791
2407,2,Los Angeles,429356
2475,2,Dallas,493064
2874,4,Houston,638367
1070,1,Miami,217701
1184,4,Seattle,364397
859,3,Chicago,231913
1930,1,Seattle,332647
1019,4,Chicago,361677
2264,4,New York,559028
2706,3,Los Angeles,589557
2395,2,Dallas,429854
895,2,Los Angeles,210734
1788,2,San Francisco,360530
1912,3,Chicago,446121
2745,4,San Francisco,610877
1767,1,Austin,280878
1045,3,Boston,261707
2958,2,Los Angeles,512371
1033,2,New York,263530
1951,1,Dallas,389489
2060,3,Chicago,467550
1602,2,Dallas,364532
2217,3,Austin,510898
1454,4,Seattle,443231
910,3,Dallas,311995
889,4,Chicago,298733
1562,1,San Francisco,243192
2103,4,New York,493230
2156,4,Dallas,567657
2979,1,New York,466239
1836,2,Seattle,370481
2264,1,New York,436505
897,3,Seattle,332864
1943,1,Seattle,304545
1092,3,Boston,334557
2639,2,Boston,472484
2534,3,Houston,528339
1824,1,New York,277277
1451,1,Dallas,261429
2996,2,New York,547273
2891,1,Seattle,524734
2706,2,Boston,528770
2521,2,Miami,472902
1867,1,San Francisco,339848
2616,4,New York,580332
1052,3,Los Angeles,332369
931,4,Los Angeles,355470
2707,2,Houston,543701
2710,3,Chicago,563263
2479,4,New York,606205
1932,1,New York,330091
1858,4,Austin,506948
2725,3,Seattle,608083
986,3,Chicago,280197
1748,3,Seattle,392791
1063,3,Seattle,282418
2797,4,Dallas,594025
1321,1,San Francisco,251753
2364,1,New York,373950
1582,3,Chicago,434320
1334,1,Dallas,273391
1009,4,Boston,400207
2893,1,Miami,516137
2363,2,Seattle,484189
825,1,Houston,147269
974,3,Los Angeles,312876
2339,1,Chicago,420545
2134,1,Austin,404509
1121,1,New York,178930
2402,1,Los Angeles,368961
1958,2,Dallas,372212
854,4,Los Angeles,296503
2366,3,New York,497883
2409,3,Los Angeles,503899
2672,1,Boston,495885
2994,4,Austin,647819
2308,1,Houston,417049
2867,2,Chicago,555838
1132,4,New York,389653
2378,4,Los Angeles,532156
1706,4,Austin,505042
1710,4,New York,464595
1200,1,Austin,188461
1749,2,Los Angeles,340295
2129,4,Seattle,516040
2875,3,Chicago,601613
2710,3,San Francisco,595407
900,2,San Francisco,263439
1350,3,Chicago,322387
2505,1,Seattle,469822
1152,1,New York,202903
1818,2,Austin,402636
1979,4,Seattle,481693
1897,3,San Francisco,435014
1779,3,New York,446576
2155,2,Dallas,457454
1538,2,Seattle,312569
1776,3,San Francisco,414252
2171,4,Houston,520951
2601,2,Los Angeles,487641
2949,1,Austin,489719
1752,3,Boston,437331
1280,2,New York,289331
2037,2,Houston,384461
907,2,Los Angeles,192571
1772,3,Boston,404923
2426,1,Houston,416771
1503,1,Seattle,256964
2933,3,Los Angeles,577489
1674,2,Los Angeles,336564
2247,3,San Francisco,482276
2907,3,Miami,582281
2073,2,Los Angeles,432282
1359,3,San Francisco,337426
916,4,Dallas,290693
1673,1,Houston,254409
1767,4,Boston,433853
2368,4,Austin,574960
843,4,Boston,284021
1308,3,New York,384483
2811,2,New York,497422
1988,3,Los Angeles,451919
2115,1,Los Angeles,331421
1648,3,Los Angeles,422453
2679,3,Dallas,582797
1716,3,Chicago,429173
1598,3,Austin,348936
1675,4,Chicago,444363
2560,2,San Francisco,480927
1618,1,San Francisco,280787
2968,1,Boston,463451
1744,1,Austin,361279
1706,3,Boston,443221
812,1,Austin,212523
1402,4,San Francisco,374150
999,2,Los Angeles,285086
2591,3,Los Angeles,534653
1247,3,Austin,370568
2611,4,Dallas,546599
1640,1,Chicago,276581
1389,3,Seattle,380458
1953,3,Chicago,419503
2890,4,Miami,613233
1319,4,Seattle,425975
1836,1,Los Angeles,325190
1524,2,Boston,354250
1787,2,Seattle,318695
1602,1,Los Angeles,311720
1326,2,Seattle,271952
2465,4,Los Angeles,597747
1938,4,Miami,467274
1259,4,Miami,420859
1731,2,New York,357121
2786,2,Austin,515804
1124,3,Los Angeles,349557
1378,3,San Francisco,366410
2337,3,Seattle,549404
2800,2,Miami,475224
1274,3,San Francisco,337418
1877,4,Dallas,469899
2281,2,Boston,453716
2402,1,Chicago,413630
2243,2,Miami,395885
1431,3,San Francisco,383665
1502,2,Seattle,349973
1781,3,Los Angeles,426134
2127,3,Miami,511114
2758,1,New York,449101
1358,1,Austin,272737
1021,4,Houston,304039
2356,3,Miami,462165
1147,2,Seattle,278448
1982,1,Los Angeles,311497
1688,1,Chicago,290128
1721,3,Seattle,394969
2058,2,Austin,410082
1204,1,Seattle,234937
2080,1,Los Angeles,376322
1476,2,New York,327927
1388,1,New York,279933
2420,2,Boston,492068
2394,3,Los Angeles,461383
1365,1,New York,242502
1503,3,Chicago,407981
1657,2,New York,362996
2084,3,Miami,470381
1384,3,Dallas,404859
1031,3,Austin,294255
2045,4,Boston,545776
851,2,Seattle,224150
2963,2,Austin,503165
1337,2,Seattle,313456
1340,2,Houston,331275
1842,2,Boston,349170
1614,1,Boston,274441
2215,1,Dallas,361721
2452,1,Miami,379390
1218,3,Los Angeles,301345
1663,3,Seattle,350473
985,2,Seattle,289441
1060,4,Houston,333897
2351,2,San Francisco,418087
2096,1,Boston,391254
1561,2,Boston,327941
1023,3,Dallas,285025
2079,2,Dallas,410048
979,1,Los Angeles,208469
2867,2,Seattle,490669
2447,3,Boston,527374
1431,4,Houston,384791
2336,1,Boston,417220
2905,2,Houston,513844
2763,3,Miami,528916
1414,1,Miami,250221
1361,1,San Francisco,270589
1421,3,Dallas,355287
2935,2,Los Angeles,506615
1813,2,New York,409880
2861,2,New York,495121
2980,1,Seattle,490475
2760,4,Boston,595359
1857,1,Seattle,311730
1391,2,Austin,330825
1382,1,Boston,237512
2413,4,New York,563517
1901,1,New York,369656
1088,3,San Francisco,294556
2368,2,New York,427155
2243,2,Dallas,412590
806,2,Los Angeles,228724
1983,1,Boston,336775
1039,1,Seattle,231853
2786,1,Boston,473332
2246,2,Boston,464468
2549,1,New York,463012
2917,2,New York,555968
2703,1,Austin,450153
1877,2,Houston,344355
1647,3,San Francisco,351450
2111,1,Boston,358264
2892,2,Austin,575889
2039,3,Boston,487950
2304,3,Dallas,466109
2132,4,New York,536100
1495,1,Austin,244769
826,2,Chicago,237574
1759,4,Dallas,489944
2326,1,Seattle,365075
2668,3,Austin,560842
1172,1,Miami,235923
2749,2,Seattle,489297
1044,3,Chicago,270814
2640,4,San Francisco,632958
2476,1,Los Angeles,443735
924,1,New York,236157
1336,4,Los Angeles,430445
2719,1,New York,417824
2435,1,Los Angeles,394606
2225,1,San Francisco,383966
2340,3,Chicago,469840
1330,3,Chicago,349998
1053,2,Miami,267521
2968,1,Dallas,452197
1460,2,Miami,343910
2601,3,New York,527050
1860,1,Austin,281453
2165,2,Chicago,375288
1836,1,New York,351551
2006,1,Miami,331493
2935,4,Chicago,592553
2893,2,New York,539523
1942,3,Houston,449684
2354,2,San Francisco,453643
2555,2,Chicago,517342
2765,2,Houston,564389
1544,4,Miami,416627
2429,1,Seattle,436501
1766,3,New York,396368
1562,4,Houston,438986
1593,3,San Francisco,413177
1543,4,Los Angeles,480564
1869,1,Los Angeles,343525
2331,3,Boston,538918
1357,2,San Francisco,277490
2794,4,Boston,605581
1325,3,Boston,367990
1639,1,Boston,279828
802,3,Austin,234511
1851,4,Chicago,476516
2204,1,Chicago,367113
956,2,Los Angeles,269114
2737,4,New York,650261
2754,4,Dallas,646511
1310,1,San Francisco,212316
1486,4,Dallas,405341
1937,3,Miami,484932
2212,2,New York,397420
2310,3,Boston,469344
1370,1,Houston,257700
1514,4,Austin,408689
2138,2,Houston,416686
1790,1,Houston,320586
1133,3,Dallas,341596
2960,4,Seattle,688476
2444,4,Austin,551185
1161,1,Miami,246299
2680,3,Austin,539087
2944,4,Boston,598831
2781,3,Boston,528364
2863,2,Boston,547863
2777,4,New York,664293
1175,2,Seattle,227397
1541,4,New York,430539
1189,1,Boston,185959
2040,4,Miami,465737
1623,4,Boston,430201
1217,3,New York,323452
1406,3,Austin,316506
1367,2,Houston,313380
1343,2,Austin,302225
1683,2,Boston,347136
1502,4,Los Angeles,423881
2023,4,Austin,503324
2422,2,Chicago,414395
2868,1,Houston,515947
2586,1,Chicago,453162
2419,4,Houston,599055
2257,1,Seattle,421465
2383,1,Chicago,379515
2714,2,Austin,505944
877,1,Houston,168979
2108,1,Seattle,397917
1447,4,Dallas,451753
2987,4,Los Angeles,608137
1352,4,San Francisco,358482
1797,1,Seattle,308279
1081,2,Austin,298838
2081,3,Austin,471610
2646,4,Los Angeles,619988
2183,4,Los Angeles,534848
1957,4,Seattle,460018
903,2,Boston,275517
1565,3,Los Angeles,407370
2942,3,Boston,585148
2396,4,Dallas,528563
1279,1,Austin,263441
2860,4,Seattle,647205
2763,4,Los Angeles,642014
2942,1,Dallas,507844
2872,1,Seattle,482316
2095,4,Houston,479773
2328,2,San Francisco,444507
1989,2,Houston,350549
1738,1,New York,296907
1561,4,Boston,468983
1453,2,New York,338181
2469,4,Miami,521356
2731,4,Dallas,566764
1926,4,Boston,534231
2725,2,Dallas,541813
1374,3,Houston,320127
2129,4,Chicago,562682
2077,2,Boston,461078
2003,3,Austin,494440
839,1,Dallas,203827
1319,2,Austin,278039
2439,3,Chicago,466031
1262,2,Los Angeles,252112
2051,3,Dallas,430366
2648,3,New York,537418
1282,2,Dallas,268933
1142,1,Los Angeles,182239
1996,4,Houston,459472
2262,3,Seattle,513682
2002,4,New York,519522
2421,1,New York,458684
2980,4,Chicago,623775
2931,4,Houston,674401
1792,2,New York,412320
1989,2,San Francisco,439183
2403,1,Austin,412850
1993,2,Boston,380569
1397,3,San Francisco,339102
1444,1,Seattle,278617
1247,2,Dallas,261935
1563,2,Houston,367395
1534,1,Miami,300048
2442,3,Miami,512375
1400,1,San Francisco,295563
2972,2,New York,569895
2960,2,Dallas,498650
1780,1,Houston,343380
2582,3,Los Angeles,504933
2997,3,Dallas,586893
1379,4,Boston,452879
1582,3,Chicago,361131
1331,1,Houston,261089
2312,3,Dallas,483677
1411,3,Houston,358781
2805,4,Los Angeles,615947
1900,3,New York,446035
2470,4,Seattle,577621
2215,4,Chicago,484032
2235,3,Chicago,521738
1674,2,New York,396855
1016,1,Boston,194567
1175,1,Miami,180662
2409,3,Seattle,556942
810,1,San Francisco,216152
2413,1,San Francisco,421637
1617,4,Seattle,440405
2096,2,Boston,460569
1490,1,Boston,303634
2399,2,Los Angeles,468040
2332,1,Austin,360416
1955,2,Dallas,380698
2747,2,Boston,526629
1583,1,San Francisco,270688
2772,4,New York,577901
2676,2,San Francisco,527222
1584,2,Austin,339881
1196,1,Seattle,229865
1881,2,Austin,343220
2303,2,Houston,423541
2833,4,Dallas,630648
2414,2,Houston,470531
1259,4,Los Angeles,379552
2908,2,Boston,532939
1345,2,Los Angeles,298457
1296,4,Austin,405425
1304,4,Houston,367342
1892,3,New York,416850
2437,2,Dallas,455927
1517,4,New York,442361
2392,2,New York,488764
2208,2,New York,383933
1068,2,Seattle,279803
2746,1,Boston,496177
2277,3,Boston,452677
2341,1,Houston,363160
1664,3,New York,385606
909,2,Chicago,261850
1449,2,Dallas,296003
2898,4,Chicago,609073
2299,3,Los Angeles,452060
1910,3,Houston,452823
1395,1,Dallas,233868
1778,3,Austin,381760
1530,2,Houston,324756
856,4,Los Angeles,371454
2583,1,Los Angeles,452693
2501,4,Los Angeles,547318
2086,3,Chicago,466373
911,3,Boston,265131
1510,1,Dallas,313148
2001,3,Austin,471326
1747,4,Miami,415460
825,2,Miami,207876
1557,1,New York,324866
2600,3,Seattle,566721
2355,4,Houston,584417
2641,2,Seattle,489351
1904,3,Miami,402521
1461,1,Miami,313273
1708,3,San Francisco,409220
1321,3,Austin,335494
2656,3,San Francisco,519309
2559,2,New York,453817
1589,2,San Francisco,296248
2097,3,Houston,465052
2529,3,Chicago,521254
971,1,New York,225402
1064,3,Chicago,285999
2786,4,New York,596374
1849,4,San Francisco,505284
2292,1,Miami,397259
2685,2,Chicago,472059
1275,3,Dallas,386444
1849,1,New York,319305
833,2,Seattle,264067
1961,1,Boston,326160
1615,2,Dallas,306537
1553,3,Dallas,355340
1365,1,Los Angeles,213291
1261,3,Los Angeles,307071
2454,1,Los Angeles,412037
880,2,Austin,233880
2737,1,Miami,450699
1669,4,Seattle,453848
2230,4,Boston,580274
1869,1,Houston,348252
1398,4,Chicago,438730
2434,3,Dallas,504896
1606,4,Austin,434096
2734,4,Chicago,622859
1876,3,Austin,458222
1503,3,San Francisco,331491
2863,2,Austin,564971
1286,3,San Francisco,297074
1505,1,San Francisco,288683
2325,4,Houston,532441
1964,2,Boston,432862
1419,3,Houston,406224
1576,4,Austin,389703
1246,1,Miami,233553
1008,1,San Francisco,178377
2298,2,Boston,404590
2250,1,Austin,425000
2677,4,Dallas,578356
2091,3,Boston,486786
2998,1,Dallas,541680
2542,3,San Francisco,508530
2078,4,Chicago,478166
2200,4,Seattle,496476
2476,3,San Francisco,568957
1654,4,Los Angeles,454012
2181,2,Los Angeles,404882
1504,1,Miami,232975
1625,2,Boston,301587
1804,2,Seattle,343708
1176,2,Dallas,244251
1772,3,New York,392400
917,3,Los Angeles,252738
1243,4,Seattle,381227
1554,3,Miami,338589
1439,4,Austin,450468
2971,3,Seattle,620169
2100,4,Austin,563779
1422,1,Boston,221995
2292,4,Houston,494030
2808,1,Austin,453303
2451,4,Boston,544000
2523,3,San Francisco,555268
2719,3,Boston,559258
1718,1,Dallas,278054
1973,2,Seattle,440288
1985,2,Chicago,397285
919,4,Houston,299205
1381,3,Austin,337388
2747,2,Houston,479194
2946,3,Seattle,612679
1990,3,Seattle,484372
2486,3,Austin,522994
2799,4,Miami,653066
1200,1,Chicago,190594
2149,4,Austin,556417
2456,2,New York,510151
1420,1,Houston,229992
1046,2,New York,302959
1916,1,Houston,386585
1423,1,San Francisco,289428
2639,4,Houston,606286
2909,3,Seattle,566243
1099,3,Boston,354086
1202,1,New York,223688
2471,4,New York,533692
1052,2,Los Angeles,235377
2557,2,Houston,447044
2192,3,Chicago,515611
2764,3,Dallas,553848
959,2,New York,283275
1004,2,Houston,235362
1961,4,Seattle,525859
2191,2,Dallas,451954
1657,4,Miami,476595
1559,3,Boston,334861
2390,2,Houston,497323
2915,3,San Francisco,634938
932,1,Dallas,201182
2523,1,Miami,461058
1229,1,Houston,221186
1997,2,Houston,411107
896,3,Dallas,296013
2506,2,Dallas,450181
1977,3,Dallas,493124
2518,4,Austin,543648
2065,2,Boston,383389
2127,1,New York,329286
2108,4,Dallas,490659
1850,3,Dallas,442089
2183,2,Austin,468002
1380,3,Seattle,332800
1332,3,Miami,330071
1975,2,Chicago,441407
1925,2,Houston,342928
1698,3,Houston,452684
2269,3,Dallas,453626
2052,4,Austin,472628
1569,1,Boston,241499
1633,3,Chicago,437814
2704,1,Seattle,489272
1353,4,Los Angeles,381968
1891,1,Seattle,337431
1996,1,Los Angeles,330776
2460,4,Austin,562962
1358,3,Boston,375152
1060,1,Chicago,163546
2640,3,Los Angeles,556560
1947,3,Dallas,407411
1604,2,New York,359495
1985,3,New York,451915
1074,3,Dallas,338770
1005,1,Boston,245911
2523,3,San Francisco,518822
1666,3,Houston,386682
892,2,Seattle,184699
1865,2,Los Angeles,429243
2151,1,New York,419278
2912,1,Dallas,535756
1164,2,Chicago,225582
1620,2,Chicago,391879
2307,4,Los Angeles,570110
2829,3,San Francisco,594193
2724,1,Miami,480889
1885,1,Miami,325923
2096,3,Austin,511836
1843,3,Boston,416958
802,1,Boston,203275
2553,2,Seattle,471744
1710,2,Seattle,327253
1106,3,Miami,365528
935,1,Los Angeles,209381
2732,3,New York,530011
2408,2,New York,438438
2238,4,Dallas,569943
1672,4,Los Angeles,446886
1941,2,New York,408568
1465,3,San Francisco,347389
1008,4,Houston,380502
1751,2,Boston,379339
1857,1,San Francisco,335990
1448,3,New York,399396
2141,3,Houston,459322
2967,4,Dallas,633110
1426,3,Seattle,404343
1324,4,Los Angeles,401950
2404,4,Los Angeles,587379
2668,2,New York,503048
1568,4,Austin,470322
2894,1,New York,485338
1571,3,Seattle,352340
1539,4,Seattle,387513
1321,3,Dallas,304339
2200,4,Miami,500673
2981,2,Seattle,500739
1047,1,Seattle,206057
2141,3,Boston,461254
2658,2,San Francisco,529717
1485,3,Boston,409778
1385,2,New York,305060
942,1,Seattle,143462
1766,4,Chicago,495010
1517,2,Houston,300643
1442,3,New York,411700
1169,3,Dallas,280517
1909,2,Dallas,380093
1586,1,New York,257425
2283,1,Los Angeles,363437
1749,4,Miami,494424
2148,4,San Francisco,541366
1321,3,Miami,306802
2752,3,Houston,603702
1154,4,Dallas,419672
1746,4,Dallas,464761
2282,4,New York,559703
2447,2,Dallas,443314
1335,4,Los Angeles,350826
2114,2,Miami,439899
1749,2,Dallas,316114
1420,4,Austin,422887
1227,1,Chicago,208987
2525,1,Austin,411974
1344,3,New York,394961
1623,4,Houston,487786
1802,3,Chicago,423013
1458,4,Seattle,404578
2858,3,Austin,566375
1530,2,Los Angeles,350004
2632,4,San Francisco,635261
1208,1,Houston,274004
883,4,Houston,296652
1506,3,Los Angeles,346831
2761,3,Los Angeles,583769
2247,3,Austin,453542
933,3,Chicago,296853
1587,3,New York,404817
1663,3,Dallas,448330
1466,1,Houston,285676
1076,3,Austin,272230
2575,1,Austin,434465
1681,4,Austin,491636
2860,2,Boston,505617
2882,1,Miami,511409
2037,4,San Francisco,511423
958,2,New York,248906
1933,1,Seattle,316678
2651,1,Miami,452408
1078,4,Austin,354608
910,3,Chicago,277424
1341,1,Austin,227221
1938,1,Chicago,366521
1159,4,Los Angeles,416899
2038,3,Boston,481506
2556,2,Houston,452239
